source_id,canonical_id,cell,status,role,mechanism_claims,effect_claims
WF-0241,WF-0241,L1.R,unassessed,primary_evaluation,,
WF-0241,WF-0241,L1.U,unassessed,primary_evaluation,,
WF-0241,WF-0241,L1.V,unassessed,primary_evaluation,,
WF-0241,WF-0241,L1.F,unassessed,primary_evaluation,,
WF-0241,WF-0241,L2.W,unassessed,primary_evaluation,,
WF-0241,WF-0241,L2.P,unassessed,primary_evaluation,,
WF-0241,WF-0241,L2.R,unassessed,primary_evaluation,,
WF-0241,WF-0241,L2.U,unassessed,primary_evaluation,,
WF-0241,WF-0241,L2.V,unassessed,primary_evaluation,,
WF-0241,WF-0241,L2.F,unassessed,primary_evaluation,,
WF-0241,WF-0241,L3.W,unassessed,primary_evaluation,,
WF-0241,WF-0241,L3.P,unassessed,primary_evaluation,,
WF-0241,WF-0241,L3.R,unassessed,primary_evaluation,,
WF-0241,WF-0241,L3.U,unassessed,primary_evaluation,,
WF-0241,WF-0241,L3.V,unassessed,primary_evaluation,,
WF-0241,WF-0241,L3.F,unassessed,primary_evaluation,,
WF-0241,WF-0241,L4.W,unassessed,primary_evaluation,,
WF-0241,WF-0241,L4.P,unassessed,primary_evaluation,,
WF-0241,WF-0241,L4.R,unassessed,primary_evaluation,,
WF-0241,WF-0241,L4.U,unassessed,primary_evaluation,,
WF-0241,WF-0241,L4.V,unassessed,primary_evaluation,,
WF-0241,WF-0241,L4.F,unassessed,primary_evaluation,,
WF-0241,WF-0241,L5.W,unassessed,primary_evaluation,,
WF-0241,WF-0241,L5.P,unassessed,primary_evaluation,,
WF-0241,WF-0241,L5.R,unassessed,primary_evaluation,,
WF-0241,WF-0241,L5.U,unassessed,primary_evaluation,,
WF-0241,WF-0241,L5.V,unassessed,primary_evaluation,,
WF-0241,WF-0241,L5.F,unassessed,primary_evaluation,,
WF-0242,WF-0242,L1.W,unassessed,primary_mechanism,,
WF-0242,WF-0242,L1.P,unassessed,primary_mechanism,,
WF-0242,WF-0242,L1.R,unassessed,primary_mechanism,,
WF-0242,WF-0242,L1.U,unassessed,primary_mechanism,,
WF-0242,WF-0242,L1.V,unassessed,primary_mechanism,,
WF-0242,WF-0242,L1.F,unassessed,primary_mechanism,,
WF-0242,WF-0242,L2.W,unassessed,primary_mechanism,,
WF-0242,WF-0242,L2.P,unassessed,primary_mechanism,,
WF-0242,WF-0242,L2.R,unassessed,primary_mechanism,,
WF-0242,WF-0242,L2.U,unassessed,primary_mechanism,,
WF-0242,WF-0242,L2.V,unassessed,primary_mechanism,,
WF-0242,WF-0242,L2.F,unassessed,primary_mechanism,,
WF-0242,WF-0242,L3.W,unassessed,primary_mechanism,,
WF-0242,WF-0242,L3.P,unassessed,primary_mechanism,,
WF-0242,WF-0242,L3.R,unassessed,primary_mechanism,,
WF-0242,WF-0242,L3.U,unassessed,primary_mechanism,,
WF-0242,WF-0242,L3.V,unassessed,primary_mechanism,,
WF-0242,WF-0242,L3.F,unassessed,primary_mechanism,,
WF-0242,WF-0242,L4.W,unassessed,primary_mechanism,,
WF-0242,WF-0242,L4.P,present,primary_mechanism,PC-019,
WF-0242,WF-0242,L4.R,present,primary_mechanism,PC-019,
WF-0242,WF-0242,L4.U,present,primary_mechanism,PC-019,
WF-0242,WF-0242,L4.V,unassessed,primary_mechanism,,
WF-0242,WF-0242,L4.F,present,primary_mechanism,PC-019,
WF-0242,WF-0242,L5.W,unassessed,primary_mechanism,,
WF-0242,WF-0242,L5.P,unassessed,primary_mechanism,,
WF-0242,WF-0242,L5.R,unassessed,primary_mechanism,,
WF-0242,WF-0242,L5.U,unassessed,primary_mechanism,,
WF-0242,WF-0242,L5.V,unassessed,primary_mechanism,,
WF-0242,WF-0242,L5.F,unassessed,primary_mechanism,,
WF-0243,WF-0243,L1.W,unassessed,primary_mechanism,,
WF-0243,WF-0243,L1.P,unassessed,primary_mechanism,,
WF-0243,WF-0243,L1.R,unassessed,primary_mechanism,,
WF-0243,WF-0243,L1.U,unassessed,primary_mechanism,,
WF-0243,WF-0243,L1.V,unassessed,primary_mechanism,,
WF-0243,WF-0243,L1.F,unassessed,primary_mechanism,,
WF-0243,WF-0243,L2.W,unassessed,primary_mechanism,,
WF-0243,WF-0243,L2.P,unassessed,primary_mechanism,,
WF-0243,WF-0243,L2.R,unassessed,primary_mechanism,,
WF-0243,WF-0243,L2.U,unassessed,primary_mechanism,,
WF-0243,WF-0243,L2.V,unassessed,primary_mechanism,,
WF-0243,WF-0243,L2.F,unassessed,primary_mechanism,,
WF-0243,WF-0243,L3.W,unassessed,primary_mechanism,,
WF-0243,WF-0243,L3.P,unassessed,primary_mechanism,,
WF-0243,WF-0243,L3.R,unassessed,primary_mechanism,,
WF-0243,WF-0243,L3.U,unassessed,primary_mechanism,,
WF-0243,WF-0243,L3.V,unassessed,primary_mechanism,,
WF-0243,WF-0243,L3.F,unassessed,primary_mechanism,,
WF-0243,WF-0243,L4.W,unassessed,primary_mechanism,,
WF-0243,WF-0243,L4.P,unassessed,primary_mechanism,,
WF-0243,WF-0243,L4.R,present,primary_mechanism,PC-020,
WF-0243,WF-0243,L4.U,present,primary_mechanism,PC-020,
WF-0243,WF-0243,L4.V,unassessed,primary_mechanism,,
WF-0243,WF-0243,L4.F,present,primary_mechanism,PC-020,
WF-0243,WF-0243,L5.W,unassessed,primary_mechanism,,
WF-0243,WF-0243,L5.P,unassessed,primary_mechanism,,
WF-0243,WF-0243,L5.R,unassessed,primary_mechanism,,
WF-0243,WF-0243,L5.U,unassessed,primary_mechanism,,
WF-0243,WF-0243,L5.V,unassessed,primary_mechanism,,
WF-0243,WF-0243,L5.F,unassessed,primary_mechanism,,
WF-0249,WF-0249,L1.W,unassessed,component_diagnostic,,
WF-0249,WF-0249,L1.P,unassessed,component_diagnostic,,
WF-0249,WF-0249,L1.R,unassessed,component_diagnostic,,
WF-0249,WF-0249,L1.U,unassessed,component_diagnostic,,
WF-0249,WF-0249,L1.V,unassessed,component_diagnostic,,
WF-0249,WF-0249,L1.F,unassessed,component_diagnostic,,
WF-0249,WF-0249,L2.W,unassessed,component_diagnostic,,
WF-0249,WF-0249,L2.P,unassessed,component_diagnostic,,
WF-0249,WF-0249,L2.R,unassessed,component_diagnostic,,
WF-0249,WF-0249,L2.U,unassessed,component_diagnostic,,
WF-0249,WF-0249,L2.V,unassessed,component_diagnostic,,
WF-0249,WF-0249,L2.F,unassessed,component_diagnostic,,
WF-0249,WF-0249,L3.W,unassessed,component_diagnostic,,
WF-0249,WF-0249,L3.P,unassessed,component_diagnostic,,
WF-0249,WF-0249,L3.R,unassessed,component_diagnostic,,
WF-0249,WF-0249,L3.U,unassessed,component_diagnostic,,
WF-0249,WF-0249,L3.V,unassessed,component_diagnostic,,
WF-0249,WF-0249,L3.F,unassessed,component_diagnostic,,
WF-0249,WF-0249,L4.W,unassessed,component_diagnostic,,
WF-0249,WF-0249,L4.P,unassessed,component_diagnostic,,
WF-0249,WF-0249,L4.R,unassessed,component_diagnostic,,
WF-0249,WF-0249,L4.U,unassessed,component_diagnostic,,
WF-0249,WF-0249,L4.V,unassessed,component_diagnostic,,
WF-0249,WF-0249,L4.F,unassessed,component_diagnostic,,
WF-0249,WF-0249,L5.W,unassessed,component_diagnostic,,
WF-0249,WF-0249,L5.P,unassessed,component_diagnostic,,
WF-0249,WF-0249,L5.R,present,component_diagnostic,PC-029,
WF-0249,WF-0249,L5.U,present,component_diagnostic,PC-029,
WF-0249,WF-0249,L5.V,present,component_diagnostic,PC-029,
WF-0249,WF-0249,L5.F,present,component_diagnostic,PC-029,
WF-0263,WF-0263,L1.W,unassessed,primary_mechanism,,
WF-0263,WF-0263,L1.P,unassessed,primary_mechanism,,
WF-0263,WF-0263,L1.R,unassessed,primary_mechanism,,
WF-0263,WF-0263,L1.U,unassessed,primary_mechanism,,
WF-0263,WF-0263,L1.V,unassessed,primary_mechanism,,
WF-0263,WF-0263,L1.F,unassessed,primary_mechanism,,
WF-0263,WF-0263,L2.W,unassessed,primary_mechanism,,
WF-0263,WF-0263,L2.P,unassessed,primary_mechanism,,
WF-0263,WF-0263,L2.R,unassessed,primary_mechanism,,
WF-0263,WF-0263,L2.U,unassessed,primary_mechanism,,
WF-0263,WF-0263,L2.V,unassessed,primary_mechanism,,
WF-0263,WF-0263,L2.F,unassessed,primary_mechanism,,
WF-0263,WF-0263,L3.W,unassessed,primary_mechanism,,
WF-0263,WF-0263,L3.P,unassessed,primary_mechanism,,
WF-0263,WF-0263,L3.R,unassessed,primary_mechanism,,
WF-0263,WF-0263,L3.U,unassessed,primary_mechanism,,
WF-0263,WF-0263,L3.V,unassessed,primary_mechanism,,
WF-0263,WF-0263,L3.F,unassessed,primary_mechanism,,
WF-0263,WF-0263,L4.W,present,primary_mechanism,PC-021,
WF-0263,WF-0263,L4.P,unassessed,primary_mechanism,,
WF-0263,WF-0263,L4.R,present,primary_mechanism,PC-021,
WF-0263,WF-0263,L4.U,unassessed,primary_mechanism,,
WF-0263,WF-0263,L4.V,present,primary_mechanism,PC-021,
WF-0263,WF-0263,L4.F,unassessed,primary_mechanism,,
WF-0263,WF-0263,L5.W,unassessed,primary_mechanism,,
WF-0263,WF-0263,L5.P,unassessed,primary_mechanism,,
WF-0263,WF-0263,L5.R,unassessed,primary_mechanism,,
WF-0263,WF-0263,L5.U,unassessed,primary_mechanism,,
WF-0263,WF-0263,L5.V,unassessed,primary_mechanism,,
WF-0263,WF-0263,L5.F,unassessed,primary_mechanism,,
WF-0271,WF-0271,L1.W,unassessed,primary_evaluation,,
WF-0271,WF-0271,L1.P,unassessed,primary_evaluation,,
WF-0271,WF-0271,L1.R,unassessed,primary_evaluation,,
WF-0271,WF-0271,L1.U,unassessed,primary_evaluation,,
WF-0271,WF-0271,L1.V,unassessed,primary_evaluation,,
WF-0271,WF-0271,L1.F,unassessed,primary_evaluation,,
WF-0271,WF-0271,L2.W,unassessed,primary_evaluation,,
WF-0271,WF-0271,L2.P,unassessed,primary_evaluation,,
WF-0271,WF-0271,L2.R,unassessed,primary_evaluation,,
WF-0271,WF-0271,L2.U,unassessed,primary_evaluation,,
WF-0271,WF-0271,L2.V,unassessed,primary_evaluation,,
WF-0271,WF-0271,L2.F,unassessed,primary_evaluation,,
WF-0271,WF-0271,L3.W,unassessed,primary_evaluation,,
WF-0271,WF-0271,L3.P,unassessed,primary_evaluation,,
WF-0271,WF-0271,L3.R,unassessed,primary_evaluation,,
WF-0271,WF-0271,L3.U,unassessed,primary_evaluation,,
WF-0271,WF-0271,L3.V,unassessed,primary_evaluation,,
WF-0271,WF-0271,L3.F,unassessed,primary_evaluation,,
WF-0271,WF-0271,L4.W,unassessed,primary_evaluation,,
WF-0271,WF-0271,L4.P,unassessed,primary_evaluation,,
WF-0271,WF-0271,L4.R,unassessed,primary_evaluation,,
WF-0271,WF-0271,L4.U,unassessed,primary_evaluation,,
WF-0271,WF-0271,L4.V,unassessed,primary_evaluation,,
WF-0271,WF-0271,L4.F,unassessed,primary_evaluation,,
WF-0271,WF-0271,L5.W,unassessed,primary_evaluation,,
WF-0271,WF-0271,L5.P,unassessed,primary_evaluation,,
WF-0271,WF-0271,L5.R,unassessed,primary_evaluation,,
WF-0271,WF-0271,L5.U,unassessed,primary_evaluation,,
WF-0271,WF-0271,L5.V,unassessed,primary_evaluation,,
WF-0271,WF-0271,L5.F,unassessed,primary_evaluation,,
WF-0277,WF-0277,L1.W,unassessed,primary_evaluation,,
WF-0277,WF-0277,L1.P,unassessed,primary_evaluation,,
WF-0277,WF-0277,L1.R,unassessed,primary_evaluation,,
WF-0277,WF-0277,L1.U,unassessed,primary_evaluation,,
WF-0277,WF-0277,L1.V,unassessed,primary_evaluation,,
WF-0277,WF-0277,L1.F,unassessed,primary_evaluation,,
WF-0277,WF-0277,L2.W,unassessed,primary_evaluation,,
WF-0277,WF-0277,L2.P,unassessed,primary_evaluation,,
WF-0277,WF-0277,L2.R,unassessed,primary_evaluation,,
WF-0277,WF-0277,L2.U,unassessed,primary_evaluation,,
WF-0277,WF-0277,L2.V,unassessed,primary_evaluation,,
WF-0277,WF-0277,L2.F,unassessed,primary_evaluation,,
WF-0277,WF-0277,L3.W,unassessed,primary_evaluation,,
WF-0277,WF-0277,L3.P,unassessed,primary_evaluation,,
WF-0277,WF-0277,L3.R,unassessed,primary_evaluation,,
WF-0277,WF-0277,L3.U,unassessed,primary_evaluation,,
WF-0277,WF-0277,L3.V,unassessed,primary_evaluation,,
WF-0277,WF-0277,L3.F,unassessed,primary_evaluation,,
WF-0277,WF-0277,L4.W,unassessed,primary_evaluation,,
WF-0277,WF-0277,L4.P,unassessed,primary_evaluation,,
WF-0277,WF-0277,L4.R,unassessed,primary_evaluation,,
WF-0277,WF-0277,L4.U,unassessed,primary_evaluation,,
WF-0277,WF-0277,L4.V,unassessed,primary_evaluation,,
WF-0277,WF-0277,L4.F,unassessed,primary_evaluation,,
WF-0277,WF-0277,L5.W,unassessed,primary_evaluation,,
WF-0277,WF-0277,L5.P,unassessed,primary_evaluation,,
WF-0277,WF-0277,L5.R,unassessed,primary_evaluation,,
WF-0277,WF-0277,L5.U,unassessed,primary_evaluation,,
WF-0277,WF-0277,L5.V,unassessed,primary_evaluation,,
WF-0277,WF-0277,L5.F,unassessed,primary_evaluation,,
WF-0298,WF-0298,L1.W,unassessed,primary_mechanism,,
WF-0298,WF-0298,L1.P,unassessed,primary_mechanism,,
WF-0298,WF-0298,L1.R,unassessed,primary_mechanism,,
WF-0298,WF-0298,L1.U,unassessed,primary_mechanism,,
WF-0298,WF-0298,L1.V,unassessed,primary_mechanism,,
WF-0298,WF-0298,L1.F,unassessed,primary_mechanism,,
WF-0298,WF-0298,L2.W,unassessed,primary_mechanism,,
WF-0298,WF-0298,L2.P,unassessed,primary_mechanism,,
WF-0298,WF-0298,L2.R,unassessed,primary_mechanism,,
WF-0298,WF-0298,L2.U,unassessed,primary_mechanism,,
WF-0298,WF-0298,L2.V,unassessed,primary_mechanism,,
WF-0298,WF-0298,L2.F,unassessed,primary_mechanism,,
WF-0298,WF-0298,L3.W,unassessed,primary_mechanism,,
WF-0298,WF-0298,L3.P,present,primary_mechanism,PC-016,
WF-0298,WF-0298,L3.R,unassessed,primary_mechanism,,
WF-0298,WF-0298,L3.U,present,primary_mechanism,PC-016,
WF-0298,WF-0298,L3.V,unassessed,primary_mechanism,,
WF-0298,WF-0298,L3.F,unassessed,primary_mechanism,,
WF-0298,WF-0298,L4.W,unassessed,primary_mechanism,,
WF-0298,WF-0298,L4.P,unassessed,primary_mechanism,,
WF-0298,WF-0298,L4.R,unassessed,primary_mechanism,,
WF-0298,WF-0298,L4.U,unassessed,primary_mechanism,,
WF-0298,WF-0298,L4.V,unassessed,primary_mechanism,,
WF-0298,WF-0298,L4.F,unassessed,primary_mechanism,,
WF-0298,WF-0298,L5.W,unassessed,primary_mechanism,,
WF-0298,WF-0298,L5.P,unassessed,primary_mechanism,,
WF-0298,WF-0298,L5.R,unassessed,primary_mechanism,,
WF-0298,WF-0298,L5.U,unassessed,primary_mechanism,,
WF-0298,WF-0298,L5.V,unassessed,primary_mechanism,,
WF-0298,WF-0298,L5.F,unassessed,primary_mechanism,,
WF-0306,WF-0306,L1.W,unassessed,primary_mechanism,,
WF-0306,WF-0306,L1.P,unassessed,primary_mechanism,,
WF-0306,WF-0306,L1.R,unassessed,primary_mechanism,,
WF-0306,WF-0306,L1.U,unassessed,primary_mechanism,,
WF-0306,WF-0306,L1.V,unassessed,primary_mechanism,,
WF-0306,WF-0306,L1.F,unassessed,primary_mechanism,,
WF-0306,WF-0306,L2.W,unassessed,primary_mechanism,,
WF-0306,WF-0306,L2.P,unassessed,primary_mechanism,,
WF-0306,WF-0306,L2.R,unassessed,primary_mechanism,,
WF-0306,WF-0306,L2.U,unassessed,primary_mechanism,,
WF-0306,WF-0306,L2.V,unassessed,primary_mechanism,,
WF-0306,WF-0306,L2.F,unassessed,primary_mechanism,,
WF-0306,WF-0306,L3.W,unassessed,primary_mechanism,,
WF-0306,WF-0306,L3.P,unassessed,primary_mechanism,,
WF-0306,WF-0306,L3.R,unassessed,primary_mechanism,,
WF-0306,WF-0306,L3.U,unassessed,primary_mechanism,,
WF-0306,WF-0306,L3.V,unassessed,primary_mechanism,,
WF-0306,WF-0306,L3.F,unassessed,primary_mechanism,,
WF-0306,WF-0306,L4.W,unassessed,primary_mechanism,,
WF-0306,WF-0306,L4.P,unassessed,primary_mechanism,,
WF-0306,WF-0306,L4.R,unassessed,primary_mechanism,,
WF-0306,WF-0306,L4.U,unassessed,primary_mechanism,,
WF-0306,WF-0306,L4.V,unassessed,primary_mechanism,,
WF-0306,WF-0306,L4.F,unassessed,primary_mechanism,,
WF-0306,WF-0306,L5.W,present,primary_mechanism,PC-022,
WF-0306,WF-0306,L5.P,present,primary_mechanism,PC-022,
WF-0306,WF-0306,L5.R,present,primary_mechanism,PC-022,
WF-0306,WF-0306,L5.U,unassessed,primary_mechanism,,
WF-0306,WF-0306,L5.V,unassessed,primary_mechanism,,
WF-0306,WF-0306,L5.F,unassessed,primary_mechanism,,
WF-0317,WF-0317,L1.W,unassessed,primary_mechanism,,
WF-0317,WF-0317,L1.P,unassessed,primary_mechanism,,
WF-0317,WF-0317,L1.R,unassessed,primary_mechanism,,
WF-0317,WF-0317,L1.U,unassessed,primary_mechanism,,
WF-0317,WF-0317,L1.V,unassessed,primary_mechanism,,
WF-0317,WF-0317,L1.F,unassessed,primary_mechanism,,
WF-0317,WF-0317,L2.W,unassessed,primary_mechanism,,
WF-0317,WF-0317,L2.P,unassessed,primary_mechanism,,
WF-0317,WF-0317,L2.R,unassessed,primary_mechanism,,
WF-0317,WF-0317,L2.U,unassessed,primary_mechanism,,
WF-0317,WF-0317,L2.V,unassessed,primary_mechanism,,
WF-0317,WF-0317,L2.F,unassessed,primary_mechanism,,
WF-0317,WF-0317,L3.W,unassessed,primary_mechanism,,
WF-0317,WF-0317,L3.P,present,primary_mechanism,PC-014,
WF-0317,WF-0317,L3.R,present,primary_mechanism,PC-014,
WF-0317,WF-0317,L3.U,present,primary_mechanism,PC-014,
WF-0317,WF-0317,L3.V,unassessed,primary_mechanism,,
WF-0317,WF-0317,L3.F,unassessed,primary_mechanism,,
WF-0317,WF-0317,L4.W,unassessed,primary_mechanism,,
WF-0317,WF-0317,L4.P,unassessed,primary_mechanism,,
WF-0317,WF-0317,L4.R,unassessed,primary_mechanism,,
WF-0317,WF-0317,L4.U,unassessed,primary_mechanism,,
WF-0317,WF-0317,L4.V,unassessed,primary_mechanism,,
WF-0317,WF-0317,L4.F,unassessed,primary_mechanism,,
WF-0317,WF-0317,L5.W,unassessed,primary_mechanism,,
WF-0317,WF-0317,L5.P,unassessed,primary_mechanism,,
WF-0317,WF-0317,L5.R,unassessed,primary_mechanism,,
WF-0317,WF-0317,L5.U,unassessed,primary_mechanism,,
WF-0317,WF-0317,L5.V,unassessed,primary_mechanism,,
WF-0317,WF-0317,L5.F,unassessed,primary_mechanism,,
WF-0333,WF-0333,L1.W,unassessed,primary_mechanism,,
WF-0333,WF-0333,L1.P,unassessed,primary_mechanism,,
WF-0333,WF-0333,L1.R,present,primary_mechanism,PC-015,PC-071
WF-0333,WF-0333,L1.U,present,primary_mechanism,PC-015,PC-071
WF-0333,WF-0333,L1.V,unassessed,primary_mechanism,,
WF-0333,WF-0333,L1.F,unassessed,primary_mechanism,,
WF-0333,WF-0333,L2.W,unassessed,primary_mechanism,,
WF-0333,WF-0333,L2.P,unassessed,primary_mechanism,,
WF-0333,WF-0333,L2.R,unassessed,primary_mechanism,,
WF-0333,WF-0333,L2.U,unassessed,primary_mechanism,,
WF-0333,WF-0333,L2.V,unassessed,primary_mechanism,,
WF-0333,WF-0333,L2.F,unassessed,primary_mechanism,,
WF-0333,WF-0333,L3.W,unassessed,primary_mechanism,,
WF-0333,WF-0333,L3.P,unassessed,primary_mechanism,,
WF-0333,WF-0333,L3.R,unassessed,primary_mechanism,,
WF-0333,WF-0333,L3.U,unassessed,primary_mechanism,,
WF-0333,WF-0333,L3.V,unassessed,primary_mechanism,,
WF-0333,WF-0333,L3.F,unassessed,primary_mechanism,,
WF-0333,WF-0333,L4.W,unassessed,primary_mechanism,,
WF-0333,WF-0333,L4.P,unassessed,primary_mechanism,,
WF-0333,WF-0333,L4.R,unassessed,primary_mechanism,,
WF-0333,WF-0333,L4.U,unassessed,primary_mechanism,,
WF-0333,WF-0333,L4.V,unassessed,primary_mechanism,,
WF-0333,WF-0333,L4.F,unassessed,primary_mechanism,,
WF-0333,WF-0333,L5.W,unassessed,primary_mechanism,,
WF-0333,WF-0333,L5.P,unassessed,primary_mechanism,,
WF-0333,WF-0333,L5.R,unassessed,primary_mechanism,,
WF-0333,WF-0333,L5.U,unassessed,primary_mechanism,,
WF-0333,WF-0333,L5.V,unassessed,primary_mechanism,,
WF-0333,WF-0333,L5.F,unassessed,primary_mechanism,,
WF-0339,WF-0339,L1.W,unassessed,component_diagnostic,,
WF-0339,WF-0339,L1.P,unassessed,component_diagnostic,,
WF-0339,WF-0339,L1.R,unassessed,component_diagnostic,,
WF-0339,WF-0339,L1.U,unassessed,component_diagnostic,,
WF-0339,WF-0339,L1.V,unassessed,component_diagnostic,,
WF-0339,WF-0339,L1.F,unassessed,component_diagnostic,,
WF-0339,WF-0339,L2.W,unassessed,component_diagnostic,,
WF-0339,WF-0339,L2.P,unassessed,component_diagnostic,,
WF-0339,WF-0339,L2.R,unassessed,component_diagnostic,,
WF-0339,WF-0339,L2.U,unassessed,component_diagnostic,,
WF-0339,WF-0339,L2.V,unassessed,component_diagnostic,,
WF-0339,WF-0339,L2.F,unassessed,component_diagnostic,,
WF-0339,WF-0339,L3.W,unassessed,component_diagnostic,,
WF-0339,WF-0339,L3.P,unassessed,component_diagnostic,,
WF-0339,WF-0339,L3.R,unassessed,component_diagnostic,,
WF-0339,WF-0339,L3.U,unassessed,component_diagnostic,,
WF-0339,WF-0339,L3.V,unassessed,component_diagnostic,,
WF-0339,WF-0339,L3.F,unassessed,component_diagnostic,,
WF-0339,WF-0339,L4.W,unassessed,component_diagnostic,,
WF-0339,WF-0339,L4.P,unassessed,component_diagnostic,,
WF-0339,WF-0339,L4.R,unassessed,component_diagnostic,,
WF-0339,WF-0339,L4.U,unassessed,component_diagnostic,,
WF-0339,WF-0339,L4.V,unassessed,component_diagnostic,,
WF-0339,WF-0339,L4.F,unassessed,component_diagnostic,,
WF-0339,WF-0339,L5.W,unassessed,component_diagnostic,,
WF-0339,WF-0339,L5.P,unassessed,component_diagnostic,,
WF-0339,WF-0339,L5.R,unassessed,component_diagnostic,,
WF-0339,WF-0339,L5.U,unassessed,component_diagnostic,,
WF-0339,WF-0339,L5.V,unassessed,component_diagnostic,,
WF-0339,WF-0339,L5.F,unassessed,component_diagnostic,,
WF-0346,WF-0346,L1.W,unassessed,primary_mechanism,,
WF-0346,WF-0346,L1.P,unassessed,primary_mechanism,,
WF-0346,WF-0346,L1.R,unassessed,primary_mechanism,,
WF-0346,WF-0346,L1.U,unassessed,primary_mechanism,,
WF-0346,WF-0346,L1.V,unassessed,primary_mechanism,,
WF-0346,WF-0346,L1.F,unassessed,primary_mechanism,,
WF-0346,WF-0346,L2.W,unassessed,primary_mechanism,,
WF-0346,WF-0346,L2.P,unassessed,primary_mechanism,,
WF-0346,WF-0346,L2.R,unassessed,primary_mechanism,,
WF-0346,WF-0346,L2.U,unassessed,primary_mechanism,,
WF-0346,WF-0346,L2.V,unassessed,primary_mechanism,,
WF-0346,WF-0346,L2.F,unassessed,primary_mechanism,,
WF-0346,WF-0346,L3.W,unassessed,primary_mechanism,,
WF-0346,WF-0346,L3.P,present,primary_mechanism,PC-045,
WF-0346,WF-0346,L3.R,present,primary_mechanism,PC-046,
WF-0346,WF-0346,L3.U,present,primary_mechanism,PC-046,
WF-0346,WF-0346,L3.V,present,primary_mechanism,PC-045,
WF-0346,WF-0346,L3.F,present,primary_mechanism,PC-045,
WF-0346,WF-0346,L4.W,unassessed,primary_mechanism,,
WF-0346,WF-0346,L4.P,unassessed,primary_mechanism,,
WF-0346,WF-0346,L4.R,present,primary_mechanism,PC-046,
WF-0346,WF-0346,L4.U,present,primary_mechanism,PC-046,
WF-0346,WF-0346,L4.V,unassessed,primary_mechanism,,
WF-0346,WF-0346,L4.F,unassessed,primary_mechanism,,
WF-0346,WF-0346,L5.W,unassessed,primary_mechanism,,
WF-0346,WF-0346,L5.P,unassessed,primary_mechanism,,
WF-0346,WF-0346,L5.R,unassessed,primary_mechanism,,
WF-0346,WF-0346,L5.U,unassessed,primary_mechanism,,
WF-0346,WF-0346,L5.V,unassessed,primary_mechanism,,
WF-0346,WF-0346,L5.F,unassessed,primary_mechanism,,
WF-0373,WF-0373,L1.W,unassessed,primary_mechanism,,
WF-0373,WF-0373,L1.P,unassessed,primary_mechanism,,
WF-0373,WF-0373,L1.R,unassessed,primary_mechanism,,
WF-0373,WF-0373,L1.U,unassessed,primary_mechanism,,
WF-0373,WF-0373,L1.V,unassessed,primary_mechanism,,
WF-0373,WF-0373,L1.F,unassessed,primary_mechanism,,
WF-0373,WF-0373,L2.W,unassessed,primary_mechanism,,
WF-0373,WF-0373,L2.P,present,primary_mechanism,PC-033,
WF-0373,WF-0373,L2.R,unassessed,primary_mechanism,,
WF-0373,WF-0373,L2.U,unassessed,primary_mechanism,,
WF-0373,WF-0373,L2.V,unassessed,primary_mechanism,,
WF-0373,WF-0373,L2.F,unassessed,primary_mechanism,,
WF-0373,WF-0373,L3.W,unassessed,primary_mechanism,,
WF-0373,WF-0373,L3.P,unassessed,primary_mechanism,,
WF-0373,WF-0373,L3.R,unassessed,primary_mechanism,,
WF-0373,WF-0373,L3.U,unassessed,primary_mechanism,,
WF-0373,WF-0373,L3.V,unassessed,primary_mechanism,,
WF-0373,WF-0373,L3.F,unassessed,primary_mechanism,,
WF-0373,WF-0373,L4.W,unassessed,primary_mechanism,,
WF-0373,WF-0373,L4.P,present,primary_mechanism,PC-033,
WF-0373,WF-0373,L4.R,unassessed,primary_mechanism,,
WF-0373,WF-0373,L4.U,unassessed,primary_mechanism,,
WF-0373,WF-0373,L4.V,unassessed,primary_mechanism,,
WF-0373,WF-0373,L4.F,unassessed,primary_mechanism,,
WF-0373,WF-0373,L5.W,unassessed,primary_mechanism,,
WF-0373,WF-0373,L5.P,unassessed,primary_mechanism,,
WF-0373,WF-0373,L5.R,unassessed,primary_mechanism,,
WF-0373,WF-0373,L5.U,unassessed,primary_mechanism,,
WF-0373,WF-0373,L5.V,unassessed,primary_mechanism,,
WF-0373,WF-0373,L5.F,unassessed,primary_mechanism,,
WF-0395,WF-0395,L1.W,unassessed,primary_mechanism,,
WF-0395,WF-0395,L1.P,unassessed,primary_mechanism,,
WF-0395,WF-0395,L1.R,unassessed,primary_mechanism,,
WF-0395,WF-0395,L1.U,unassessed,primary_mechanism,,
WF-0395,WF-0395,L1.V,unassessed,primary_mechanism,,
WF-0395,WF-0395,L1.F,unassessed,primary_mechanism,,
WF-0395,WF-0395,L2.W,unassessed,primary_mechanism,,
WF-0395,WF-0395,L2.P,unassessed,primary_mechanism,,
WF-0395,WF-0395,L2.R,unassessed,primary_mechanism,,
WF-0395,WF-0395,L2.U,unassessed,primary_mechanism,,
WF-0395,WF-0395,L2.V,unassessed,primary_mechanism,,
WF-0395,WF-0395,L2.F,unassessed,primary_mechanism,,
WF-0395,WF-0395,L3.W,unassessed,primary_mechanism,,
WF-0395,WF-0395,L3.P,unassessed,primary_mechanism,,
WF-0395,WF-0395,L3.R,unassessed,primary_mechanism,,
WF-0395,WF-0395,L3.U,unassessed,primary_mechanism,,
WF-0395,WF-0395,L3.V,unassessed,primary_mechanism,,
