source_id,canonical_id,title,authors,year,doi,arxiv_id,sha256,metadata_status,role,scope_note,pdf_version,pdf_version_date,source_url,venue,bib_type,local_evidence_filename
WF-0494,WF-0494,WEB AGENTS WITH WORLD MODELS: LEARNING AND LEVERAGING ENVIRONMENT DYNAMICS IN WEB NAVIGATION,"Chae, Hyungjoo and  Kim, Namyoung and  Ong, Kai Tzu-Iunn and  Gwak, Minju and  Song, Gwanwoo and  Kim, Jihoon and  Kim, Sunghwan and  Lee, Dongha and  Yeo, Jinyoung",2025,,2410.13232,ecec3a3cfa3e73c6835072fa37968de41962a617e2a2eb272d5b96c22632c230,local_metadata_pending,candidate_reference,未有新主张的条目只作候选入口；旧纳入标签不作为正式论断依据,2410.13232v2,29 Mar 2025,,,misc,REC-000494.pdf
WF-0027,WF-0027,Agent S2: A Compositional Generalist-Specialist Framework for Computer Use Agents,Saaket Agashe and Kyle Wong and Vincent Tu and Jiachen Yang and Ang Li and Xin Eric Wang,2025,,2504.00906,b87310f7b40407c9413d99bbd6cd027bac381cae77ef4d116dc3070012aa3ae5,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2504.00906v1,1 Apr 2025,https://arxiv.org/abs/2504.00906v1,,misc,REC-000027.pdf
WF-0125,WF-0125,PersonalAlign: Hierarchical Implicit Intent Alignment for Personalized GUI Agent with Long-Term User-Centric Records,Yibo Lyu and Gongwei Chen and Rui Shao and Weili Guan and Liqiang Nie,2026,,2601.09636,5381370d89e1bb8ae179bf67f3531ac1187a6b1ae73da200e8d6ad0985d24426,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2601.09636v2,13 May 2026,https://arxiv.org/abs/2601.09636v2,,misc,REC-000125.pdf
WF-0188,WF-0188,PSPA-Bench: A Personalized Benchmark for Smartphone GUI Agent,Hongyi Nie and  Xunyuan Liu and  Yudong Bai and  Yaqing Wang and  Yang Liu and  Quanming Yao and  Zhen Wang,2026,,2603.29318,801211b3a11255fed5917e55e337aa9bd6cd1f4a95d8893741da2aa779dd69d1,local_metadata_pending,boundary_pending,个性化任务定义不能证明长期记忆能力已被独立测量；仅候选入口,2603.29318v1,31 Mar 2026,,,misc,REC-000188.pdf
WF-0124,WF-0124,OS-Symphony: A Holistic Framework for Robust and Generalist Computer-Using Agent,Bowen Yang and Kaiming Jin and Zhenyu Wu and Zhaoyang Liu and Qiushi Sun and Zehao Li and JingJing Xie and Zhoumianze Liu and Fangzhi Xu and Kanzhi Cheng and Qingyun Li and Yian Wang and Yu Qiao and Zun Wang and Zichen Ding,2026,,2601.07779,55b1570ceeaa9aae69ce4f150bb0bff9347ff8e98d8c773c457820cd6c5d0f41,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2601.07779v1,12 Jan 2026,https://arxiv.org/abs/2601.07779v1,,misc,REC-000124.pdf
ADD-MemoryAge,ADD-MemoryAge,Memory in the Age of AI Agents,Yuyang Hu and Shichun Liu and Yanwei Yue and Guibin Zhang and Boyang Liu and Fangyi Zhu and Jiahang Lin and Honglin Guo and Shihan Dou and Zhiheng Xi and Senjie Jin and Jiejun Tan and Yanbin Yin and Jiongnan Liu and Zeyu Zhang and Zhongxiang Sun and Yutao Zhu and Hao Sun and Boci Peng and Zhenrong Cheng and Xuanbo Fan and Jiaxin Guo and Xinlei Yu and Zhenhong Zhou and Zewen Hu and Jiahao Huo and Junhao Wang and Yuwei Niu and Yu Wang and Zhenfei Yin and Xiaobin Hu and Yue Liao and Qiankun Li and Kun Wang and Wangchunshu Zhou and Yixin Liu and Dawei Cheng and Qi Zhang and Tao Gui and Shirui Pan and Yan Zhang and Philip Torr and Zhicheng Dou and Ji-Rong Wen and Xuanjing Huang and Yu-Gang Jiang and Shuicheng Yan,2025,,2512.13564,10de3c050903bfa1113c9a954380e2786f42d25a9ea24478bf6cc69fef2e2b42,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2512.13564v2,13 Jan 2026,https://arxiv.org/abs/2512.13564v2,,misc,MemoryAge.pdf
ADD-2608.25777,WF-0337,LocalLSTC: A Long Short-Term Control Architecture for Locally Deployed GUI Agents,Weiming Li and Helen Paik and Yulei Sui,2026,,2608.25777,3b0b5e90d95b7527a40de9f4e713731b026e1230321007c21a8741c0fd9278b3,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2608.25777v1,26 Aug 2026,https://arxiv.org/abs/2608.25777v1,,misc,2608.25777.pdf
ADD-2608.27808,WF-0338,CURA: Certified Runtime Alarms for Computer-Use Agents,Divake Kumar and Sina Tayebati and Devashri Naik and Amanda Sofie Rios and Nilesh Ahuja and Omesh Tickoo and Ranganath Krishnan and Amit Ranjan Trivedi,2026,,2608.27808,3fb73b02cc646e0b809212f9ca33d460cd4e374b206c559d666c0bc3cb9a644b,arxiv_identity_checked,component_diagnostic,轨迹监控/风险报警；不能从输入含历史推断操作策略的长期记忆效果,2608.27808v1,28 Aug 2026,https://arxiv.org/abs/2608.27808v1,,misc,2608.27808.pdf
ADD-OSCopilot,ADD-OSCopilot,OS-Copilot: Towards Generalist Computer Agents with Self-Improvement,Zhiyong Wu and Chengcheng Han and Zichen Ding and Zhenmin Weng and Zhoumianze Liu and Shunyu Yao and Tao Yu and Lingpeng Kong,2024,,2402.07456,05cf9834874c837604161eba30ef1ee472836e9f8045d9432aaf65821178d98b,arxiv_identity_checked,update_candidate,新取得全文；是否进入机制矩阵由主张级证据决定,2402.07456v2,15 Feb 2024,https://arxiv.org/abs/2402.07456v2,,misc,OSCopilot.pdf
ADD-AutoDroid,ADD-AutoDroid,AutoDroid: LLM-powered Task Automation in Android,Hao Wen and Yuanchun Li and Guohong Liu and Shanhui Zhao and Tao Yu and Toby Jia-Jun Li and Shiqi Jiang and Yunhao Liu and Yaqin Zhang and Yunxin Liu,2023,,2308.15272,a09ac91037fb4df367c556e05a4568ebd324932e933c58adfcf34963733b6601,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2308.15272v4,9 Mar 2024,https://arxiv.org/abs/2308.15272v4,,misc,AutoDroid.pdf
ADD-2609.02057,ADD-2609.02057,Monitoring Web Agents Without Internal Signals: Observable Trajectories and Key-Step Supervision,Sitong Pan and Yipeng Shen and Yilin Lu and Caiwen Ding and Lu Cheng and Qianwen Wang,2026,,2609.02057,b32d2a3885895602f1b52cbcdeb896a2aa697d9f9b3e4a7fdf75c2408364d9cb,arxiv_identity_checked,component_diagnostic,轨迹监控/风险报警；不能从输入含历史推断操作策略的长期记忆效果,2609.02057v1,2 Sep 2026,https://arxiv.org/abs/2609.02057v1,,misc,2609.02057.pdf
ADD-AppAgent,ADD-AppAgent,AppAgent: Multimodal Agents as Smartphone Users,Chi Zhang and Zhao Yang and Jiaxuan Liu and Yanda Li and Yucheng Han and Xin Chen and Zebiao Huang and Bin Fu and Gang Yu,2023,,2312.13771,800ec0437da9183b77fb6fe3db7b4f64e2ff23b88efc887f6809cd00db0af4c8,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2312.13771v3,5 Jul 2026,https://arxiv.org/abs/2312.13771v3,,misc,AppAgent.pdf
ADD-AWM,ADD-AWM,Agent Workflow Memory,Zora Zhiruo Wang and Jiayuan Mao and Daniel Fried and Graham Neubig,2024,,2409.07429,ddc6f6fedec48c88ae743b43a464f7eb4aecaab05acd18c29cfb657ab445ebe4,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2409.07429v1,11 Sep 2024,https://arxiv.org/abs/2409.07429v1,,misc,AWM.pdf
ADD-2609.00048,ADD-2609.00048,GUI-CC: Benchmarking Contextual Consistency of GUI World Models as Agent Environments,Lin Fu and Zheyuan Yang and Tianhui Zhang and Jinbiao Wei and Guo Gan and Boxu Liu and Yilun Zhao and Yu Rong,2026,,2609.00048,2381e657eb6c51fd4af7d3fd9f7d6eab03b3f96d4d6726eea932f89d605acb4a,arxiv_identity_checked,infrastructure_context,GUI 世界模型的环境状态一致性评测，非操作智能体记忆,2609.00048v1,30 Aug 2026,https://arxiv.org/abs/2609.00048v1,,misc,2609.00048.pdf
ADD-2609.04869,ADD-2609.04869,From Interaction Traces to Persistent Skills: Online Evolution for Computer-Use Agents,Longtao Hu and Xiao Liang and Linchao Zhu,2026,,2609.04869,627b347a1f4adce01ed640c829e0dfef4def805aef42fc7f756090ec1586108e,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2609.04869v1,4 Sep 2026,https://arxiv.org/abs/2609.04869v1,,misc,2609.04869.pdf
ADD-Synapse,WF-0488,Synapse: Trajectory-as-Exemplar Prompting with Memory for Computer Control,Longtao Zheng and Rundong Wang and Xinrun Wang and Bo An,2023,,2306.07863,24a8e95ceb3a90f6c303442f224c109f5abc92d2a9918ee0cf7d2246de781260,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2306.07863v3,19 Jan 2024,https://arxiv.org/abs/2306.07863v3,,misc,Synapse.pdf
ADD-ReasoningBank,ADD-ReasoningBank,ReasoningBank: Scaling Agent Self-Evolving with Reasoning Memory,Siru Ouyang and Jun Yan and I-Hung Hsu and Yanfei Chen and Ke Jiang and Zifeng Wang and Rujun Han and Long T. Le and Samira Daruki and Xiangru Tang and Vishy Tirumalashetty and George Lee and Mahsan Rofouei and Hangfei Lin and Jiawei Han and Chen-Yu Lee and Tomas Pfister,2025,,2509.25140,d9e08c61ab714304a6a88e014f552597d9ac654c4cb23dc63a5d53248715da13,arxiv_identity_checked,primary_mechanism,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2509.25140v2,16 Mar 2026,https://arxiv.org/abs/2509.25140v2,,misc,ReasoningBank.pdf
ADD-2608.29596,ADD-2608.29596,"Towards a Systems Foundation for Agentic Skills: Architecture, Lifecycle, and Security",Sanket Badhe and Deep Shah and Priyanka Tiwari and Nehal Kathrotia,2026,,2608.29596,458e4de407f3991f651608fc6a93d38a5233f22f1b728a984530d148b717bdb0,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2608.29596v1,30 Aug 2026,https://arxiv.org/abs/2608.29596v1,,misc,2608.29596.pdf
SUR-2404.13501,SUR-2404.13501,A Survey on the Memory Mechanism of Large Language Model based Agents,Zeyu Zhang and Xiaohe Bo and Chen Ma and Rui Li and Xu Chen and Quanyu Dai and Jieming Zhu and Zhenhua Dong and Ji-Rong Wen,2024,,2404.13501,aae2f9537f748f30f0ca59fd66c499b7df7bdb199d24ce43cab0a6170f7dceef,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2404.13501v1,21 Apr 2024,https://arxiv.org/abs/2404.13501v1,,misc,2404.13501_A_Survey_on_the_Memory_Mechanism_of_LLM_based_Agents.pdf
SUR-2312.10997,SUR-2312.10997,Retrieval-Augmented Generation for Large Language Models: A Survey,Yunfan Gao and Yun Xiong and Xinyu Gao and Kangxiang Jia and Jinliu Pan and Yuxi Bi and Yi Dai and Jiawei Sun and Meng Wang and Haofen Wang,2023,,2312.10997,396a0fadeb4cd40f5c8ccc36b73a0815f6cb4d7f6bfa53b6c48c1f9aba7c7e02,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2312.10997v5,27 Mar 2024,https://arxiv.org/abs/2312.10997v5,,misc,2312.10997_Retrieval-Augmented_Generation_for_Large_Language_Models_A_Survey.pdf
SUR-2401.03568,SUR-2401.03568,Agent AI: Surveying the Horizons of Multimodal Interaction,Zane Durante and Qiuyuan Huang and Naoki Wake and Ran Gong and Jae Sung Park and Bidipta Sarkar and Rohan Taori and Yusuke Noda and Demetri Terzopoulos and Yejin Choi and Katsushi Ikeuchi and Hoi Vo and Li Fei-Fei and Jianfeng Gao,2024,,2401.03568,62fa6655a8eecfef68bd5ae7965a84726457488b37b29a169397e85c9c0eea6e,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2401.03568v2,25 Jan 2024,https://arxiv.org/abs/2401.03568v2,,misc,2401.03568_Agent_AI_Surveying_the_Horizons_of_Multimodal_Interaction.pdf
SUR-2402.02716,SUR-2402.02716,Understanding the planning of LLM agents: A survey,Xu Huang and Weiwen Liu and Xiaolong Chen and Xingmei Wang and Hao Wang and Defu Lian and Yasheng Wang and Ruiming Tang and Enhong Chen,2024,,2402.02716,42104614ce8121f0a8c2c93742f294aeaf1425ffce7d5f7cfec5e14ebb41864c,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2402.02716v1,5 Feb 2024,https://arxiv.org/abs/2402.02716v1,,misc,2402.02716_Understanding_the_planning_of_LLM_agents_A_survey.pdf
SUR-2508.04482,SUR-2508.04482,OS Agents: A Survey on MLLM-based Agents for General Computing Devices Use,Xueyu Hu and Tao Xiong and Biao Yi and Zishu Wei and Ruixuan Xiao and Yurun Chen and Jiasheng Ye and Meiling Tao and Xiangxin Zhou and Ziyu Zhao and Yuhuai Li and Shengze Xu and Shenzhi Wang and Xinchen Xu and Shuofei Qiao and Zhaokai Wang and Kun Kuang and Tieyong Zeng and Liang Wang and Jiwei Li and Yuchen Eleanor Jiang and Wangchunshu Zhou and Guoyin Wang and Keting Yin and Zhou Zhao and Hongxia Yang and Fan Wu and Shengyu Zhang and Fei Wu,2025,,2508.04482,60764631e290b8196378e2953b079eaba174fc91bba5a205fdd7f26fd8939a89,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2508.04482v1,6 Aug 2025,https://arxiv.org/abs/2508.04482v1,,misc,2508.04482_OS_Agents_A_Survey_on_MLLM-based_Agents_for_Computer_Phone_and_Browser_Use.pdf
SUR-2309.07864,SUR-2309.07864,The Rise and Potential of Large Language Model Based Agents: A Survey,Zhiheng Xi and Wenxiang Chen and Xin Guo and Wei He and Yiwen Ding and Boyang Hong and Ming Zhang and Junzhe Wang and Senjie Jin and Enyu Zhou and Rui Zheng and Xiaoran Fan and Xiao Wang and Limao Xiong and Yuhao Zhou and Weiran Wang and Changhao Jiang and Yicheng Zou and Xiangyang Liu and Zhangyue Yin and Shihan Dou and Rongxiang Weng and Wensen Cheng and Qi Zhang and Wenjuan Qin and Yongyan Zheng and Xipeng Qiu and Xuanjing Huang and Tao Gui,2023,,2309.07864,5e3b2357ff942e1a0e084ae4af3327011a651cf1f155d108065c70af369e24ac,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2309.07864v3,19 Sep 2023,https://arxiv.org/abs/2309.07864v3,,misc,2309.07864_The_Rise_and_Potential_of_LLM_Based_Agents_A_Survey.pdf
SUR-2402.01680,SUR-2402.01680,Large Language Model based Multi-Agents: A Survey of Progress and Challenges,Taicheng Guo and Xiuying Chen and Yaqi Wang and Ruidi Chang and Shichao Pei and Nitesh V. Chawla and Olaf Wiest and Xiangliang Zhang,2024,,2402.01680,d3410856f2b8629ab7365af3bd62fe8291b1a595ec954f1feb859a2688c7179c,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2402.01680v2,19 Apr 2024,https://arxiv.org/abs/2402.01680v2,,misc,2402.01680_Large_Language_Model_based_Multi-Agents_A_Survey.pdf
SUR-2604.16548,SUR-2604.16548,"A Survey on Long-Term Memory Security in LLM Agents: Attacks, Defenses, and Governance Across the Memory Lifecycle",Zehao Lin and Xixuan Hao and Renyu Fu and Shaobo Cui and Kai Chen and Chunyu Li and Zhiyu Li and Feiyu Xiong,2026,,2604.16548,314f86e4cae6e3fa16e813ddb721991a256345d9a87b2a11290a0655f462df9f,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2604.16548v2,11 Jun 2026,https://arxiv.org/abs/2604.16548v2,,misc,2604.16548_A_Survey_on_Long-Term_Memory_Security_in_LLM_Agents.pdf
SUR-2503.23350,SUR-2503.23350,A Survey of WebAgents: Towards Next-Generation AI Agents for Web Automation with Large Foundation Models,Liangbo Ning and Ziran Liang and Zhuohang Jiang and Haohao Qu and Yujuan Ding and Wenqi Fan and Xiao-yong Wei and Shanru Lin and Hui Liu and Philip S. Yu and Qing Li,2025,,2503.23350,8f8046c5d8b965ae183aca13cd0577e5dfae9972c00ff4b4d060c6f41cfbef5c,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2503.23350v4,5 Aug 2025,https://arxiv.org/abs/2503.23350v4,,misc,2503.23350_A_Survey_of_WebAgents.pdf
SUR-2308.11432,SUR-2308.11432,A Survey on Large Language Model based Autonomous Agents,Lei Wang and Chen Ma and Xueyang Feng and Zeyu Zhang and Hao Yang and Jingsen Zhang and Zhiyuan Chen and Jiakai Tang and Xu Chen and Yankai Lin and Wayne Xin Zhao and Zhewei Wei and Ji-Rong Wen,2023,,2308.11432,8709507742c260a5a92b4690ffc0459a0ab9af16dc7a5478d253a6e7b57bf23a,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2308.11432v7,2 Mar 2025,https://arxiv.org/abs/2308.11432v7,,misc,2308.11432_A_Survey_on_Large_Language_Model_based_Autonomous_Agents.pdf
SUR-2401.05459,SUR-2401.05459,"Personal LLM Agents: Insights and Survey about the Capability, Efficiency and Security",Yuanchun Li and Hao Wen and Weijun Wang and Xiangyu Li and Yizhen Yuan and Guohong Liu and Jiacheng Liu and Wenxing Xu and Xiang Wang and Yi Sun and Rui Kong and Yile Wang and Hanfei Geng and Jian Luan and Xuefeng Jin and Zilong Ye and Guanjing Xiong and Fan Zhang and Xiang Li and Mengwei Xu and Zhijun Li and Peng Li and Yang Liu and Ya-Qin Zhang and Yunxin Liu,2024,,2401.05459,da7bd56bcb274b7730f29c5f48c424fb7ed48831e01e25cdadd341f523e96bb5,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2401.05459v2,8 May 2024,https://arxiv.org/abs/2401.05459v2,,misc,2401.05459_Personal_LLM_Agents_Insights_and_Survey.pdf
SUR-2609.02309,SUR-2609.02309,"Efficient GUI Agents: A Systems Survey of Observation, Memory, Action, and Runtime Optimization",Bizhe Bai and Jiakang Yuan and Hongming Wu and Xinyue Wang and Jie Ren and Siyao Chen and Yuchen Ya and Fan Bai and Pai Peng and Huafeng Qin and Tao Chen,2026,,2609.02309,b9d4d0eb06581feffbe4a1f04610573db51ead594ae9ef26719426e683a2d473,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2609.02309v1,2 Sep 2026,https://arxiv.org/abs/2609.02309v1,,misc,2609.02309_Efficient_GUI_Agents_A_Systems_Survey.pdf
SUR-2603.07670,SUR-2603.07670,"Memory for Autonomous LLM Agents:Mechanisms, Evaluation, and Emerging Frontiers",Pengfei Du,2026,,2603.07670,ca7d6c5dfb712921da92542454e07af2a09751d61811e76a29066e89dd57cc51,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2603.07670v1,8 Mar 2026,https://arxiv.org/abs/2603.07670v1,,misc,2603.07670_Memory_for_Autonomous_LLM_Agents_Mechanisms_Evaluation_and_Emerging_Frontiers.pdf
SUR-2303.18223,SUR-2303.18223,A Survey of Large Language Models,Wayne Xin Zhao and Kun Zhou and Junyi Li and Tianyi Tang and Xiaolei Wang and Yupeng Hou and Yingqian Min and Beichen Zhang and Junjie Zhang and Zican Dong and Yifan Du and Chen Yang and Yushuo Chen and Zhipeng Chen and Jinhao Jiang and Ruiyang Ren and Yifan Li and Xinyu Tang and Zikang Liu and Peiyu Liu and Jian-Yun Nie and Ji-Rong Wen,2023,,2303.18223,585551fe1a17793d141f6bff3e595e63151e867a53353991c3c9891facc72377,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2303.18223v19,18 Mar 2026,https://arxiv.org/abs/2303.18223v19,,misc,2303.18223_A_Survey_of_Large_Language_Models.pdf
SUR-2504.13865,WF-0029,A Survey on (M)LLM-Based GUI Agents,Fei Tang and Haolei Xu and Hang Zhang and Siqi Chen and Xingyu Wu and Yongliang Shen and Wenqi Zhang and Guiyang Hou and Zeqi Tan and Yuchen Yan and Kaitao Song and Jian Shao and Weiming Lu and Jun Xiao and Yueting Zhuang,2025,,2504.13865,44c8ef9152784d59ea6330c1bfb8d1d0697de4fbb07d23d8c642c5548d9e343d,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2504.13865v2,4 Jun 2025,https://arxiv.org/abs/2504.13865v2,,misc,2504.13865_A_Survey_on_MLLM-Based_GUI_Agents.pdf
SUR-2412.13501,SUR-2412.13501,GUI Agents: A Survey,Dang Nguyen and Jian Chen and Yu Wang and Gang Wu and Namyong Park and Zhengmian Hu and Hanjia Lyu and Junda Wu and Ryan Aponte and Yu Xia and Xintong Li and Jing Shi and Hongjie Chen and Viet Dac Lai and Zhouhang Xie and Sungchul Kim and Ruiyi Zhang and Tong Yu and Mehrab Tanjim and Nesreen K. Ahmed and Puneet Mathur and Seunghyun Yoon and Lina Yao and Branislav Kveton and Jihyung Kil and Thien Huu Nguyen and Trung Bui and Tianyi Zhou and Ryan A. Rossi and Franck Dernoncourt,2024,,2412.13501,712ed065b5ef9b78633988f93b3301cd3ba3ed80239f2b1ac59d443c152ff21f,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2412.13501v3,26 Sep 2025,https://arxiv.org/abs/2412.13501v3,,misc,2412.13501_GUI_Agents_A_Survey.pdf
SUR-2304.08354,SUR-2304.08354,Tool Learning with Foundation Models,Yujia Qin and Shengding Hu and Yankai Lin and Weize Chen and Ning Ding and Ganqu Cui and Zheni Zeng and Yufei Huang and Chaojun Xiao and Chi Han and Yi Ren Fung and Yusheng Su and Huadong Wang and Cheng Qian and Runchu Tian and Kunlun Zhu and Shihao Liang and Xingyu Shen and Bokai Xu and Zhen Zhang and Yining Ye and Bowen Li and Ziwei Tang and Jing Yi and Yuzhang Zhu and Zhenning Dai and Lan Yan and Xin Cong and Yaxi Lu and Weilin Zhao and Yuxiang Huang and Junxi Yan and Xu Han and Xian Sun and Dahai Li and Jason Phang and Cheng Yang and Tongshuang Wu and Heng Ji and Zhiyuan Liu and Maosong Sun,2023,,2304.08354,889bebece19855d7743be3849828a11762ec5d18b77bb0deb4f332c1ac4447ea,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2304.08354v3,6 Aug 2024,https://arxiv.org/abs/2304.08354v3,,misc,2304.08354_Tool_Learning_with_Foundation_Models.pdf
SUR-2507.21504,SUR-2507.21504,Evaluation and Benchmarking of LLM Agents: A Survey,Mahmoud Mohammadi and Yipeng Li and Jane Lo and Wendy Yip,2025,,2507.21504,f55398fde5569709e25dec76acc494e0a923bb97041589561a5688d91eb5e66a,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2507.21504v1,29 Jul 2025,https://arxiv.org/abs/2507.21504v1,,misc,2507.21504_Evaluation_and_Benchmarking_of_LLM_Agents_A_Survey.pdf
SUR-2411.18279,WF-0479,Large Language Model-Brained GUI Agents: A Survey,Chaoyun Zhang and Shilin He and Jiaxu Qian and Bowen Li and Liqun Li and Si Qin and Yu Kang and Minghua Ma and Guyue Liu and Qingwei Lin and Saravan Rajmohan and Dongmei Zhang and Qi Zhang,2024,,2411.18279,8419cb8f386bdc982b46ca9a4c81f5bcc026e153509ce2fc7e216fffb3950cea,arxiv_identity_checked,secondary_context,仅 claims.json 明确提取的主张准入；未提取的单元格保持未知,2411.18279v12,6 May 2025,https://arxiv.org/abs/2411.18279v12,,misc,2411.18279_Large_Language_Model-Brained_GUI_Agents_A_Survey.pdf
SUR-2503.16416,SUR-2503.16416,Survey on Evaluation of LLM-based Agents,Asaf Yehudai and Lilach Eden and Alan Li and Guy Uziel and Yilun Zhao and Roy Bar-Haim and Arman Cohan and Michal Shmueli-Scheuer,2025,,2503.16416,19bc35c936e81fad34ebcf62a9a8f825bd02898d3751de5692247695a34ac47d,arxiv_identity_checked,secondary_context,参照综述；不进入一次研究统计,2503.16416v2,23 Apr 2026,https://arxiv.org/abs/2503.16416v2,,misc,2503.16416_Survey_on_Evaluation_of_LLM-based_Agents.pdf
